-0.469004207,0.323508518,1
0.12586702,1.048156606,0
-0.386288421,0.042201394,1
-0.494481471,-0.578267104,0
-0.714102282,0.865414567,0
-0.398671364,-0.283982383,1
-0.410110609,0.202126304,1
-0.899398838,0.237257811,0
-0.271585256,0.816844581,0
0.045500974,-0.729004718,1
0.996586789,0.138265684,0
0.408679436,-1.244930817,0
-0.044783303,-0.547565052,1
-0.762085704,0.692596391,0
-0.107219491,0.04216383,1
-0.36766205,-0.197250152,1
0.478041624,-0.163842627,1
0.739117419,0.783467084,0
0.291735504,0.12317303,1
-0.015502342,-0.263164473,1
0.410739024,-0.23388964,1
0.695998565,-0.066339673,1
0.05767129,0.414887474,1
-0.215193917,0.401362862,1
-0.458191118,0.674589075,0
0.21324318,0.235499076,1
0.18957966,-0.206210422,1
0.635283994,-0.855500949,0
-0.863573577,0.972213149,0
-0.427871755,0.425907219,1
0.444889986,-0.454839963,1
-0.566568356,0.46916148,1
0.394128575,-0.418096785,1
-0.338397361,-0.917782855,0
0.947053409,0.286940782,0
-0.347452126,0.16373478,1
-0.644623663,-0.361323888,1
0.024757178,1.029784301,0
0.450965777,-0.765838397,0
0.024676429,1.165159139,0
-0.221962659,-0.303013406,1
-1.161572619,0.650001665,0
0.261019949,-0.017670639,1
-0.207657279,-1.373182456,0
0.560492518,0.439118252,0
-0.038380335,1.028657333,0
1.129511622,0.107205307,0
1.130061903,0.499620341,0
-0.375862469,-0.706156289,1
0.681607734,0.516124705,0
-0.749367393,1.20017691,0
-0.517139735,-0.870642761,0
-1.022265903,-0.093190524,0
-0.413095943,-0.341815326,1
0.043414786,-1.101697655,0
0.007934048,1.287453242,0
-0.764146157,-0.504494974,0
0.724292894,0.3901461,0
0.205460594,-1.013473878,0
-0.621603573,1.242906033,0
0.342944654,-0.250128559,1
0.212310217,-0.005720302,1
-0.229399439,0.472794909,1
0.325988544,-0.527309992,1
-0.705821404,1.051173106,0
0.532317867,0.960374547,0
0.322464805,-0.441279276,1
0.156560282,0.953158157,0
1.234783874,-0.386527186,0
-0.391992873,-0.198442424,1
-0.144288461,0.137639955,1
-0.097586503,0.302123565,1
0.25040196,0.335817695,1
0.336404781,0.804469884,1
0.007479323,0.535461268,1
0.425232144,0.608844851,1
0.32084759,0.48975196,1
-0.310560919,0.856836489,0
0.043185506,-0.639662532,1
0.385346654,-0.436837054,1
-1.441574988,-0.71966448,0
-0.574286383,1.060856299,0
0.306112298,0.234654385,1
-0.10042038,-1.003059285,0
0.123921061,0.593676404,1
-0.59073083,0.931043694,0
-0.17656714,-0.93421702,0
-0.113767305,-0.004807401,1
0.056522014,0.409201189,1
-0.024624916,0.715788675,1
-0.546974215,0.031849063,1
0.762402703,-0.278007517,1
-0.512483205,0.4444064,1
-0.050362218,0.596482015,1
-0.385950757,-0.252159931,1
-0.306103642,0.049210105,1
-0.459856794,0.418090764,0
0.159378046,0.730685556,0
0.328641573,-0.662551632,1
1.041821628,0.185698901,0
1.199107234,-0.072193844,0
0.037127717,-0.493792779,1
0.615003492,0.560401233,0
-0.218896996,0.694878425,1
-0.282523928,0.425792831,1
0.499222458,1.463013303,0
0.299716422,0.421832875,1
0.788991152,-0.667358599,0
-0.349239245,0.392198763,1
-0.591713741,-0.214467393,0
-1.200075146,-0.288708528,0
-0.142580254,-0.460037379,1
-0.107975153,0.435965065,1
0.962762493,0.431716581,0
0.665075694,-0.342648258,1
0.435811633,0.194422606,1
1.091524299,0.054886206,0
0.713144618,-0.652761927,0
-0.921121848,0.101956016,0
0.544711635,0.61197654,0
0.416867445,-0.643209213,0
-0.354976015,-1.380661693,0
0.174929106,0.229612212,1
-0.247777521,-0.771859307,0
0.968448562,-0.130190059,0
1.133414826,-0.149167065,0
-0.550978919,-0.662264977,1
0.42497855,-0.757127719,0
-1.001929678,-0.352728903,0
-0.102137586,0.418770309,1
0.670287885,0.247059886,0
-0.795367704,0.326082394,0
0.723517225,-0.357175082,1
0.545229735,0.418175236,1
-1.279008798,0.155215437,0
0.051631813,1.089374746,0
0.240972786,-1.156568136,0
1.192928664,0.620460003,0
0.867411443,0.442077173,0
0.617738683,0.186221909,1
0.088534786,0.659159181,0
0.343133344,-1.297943818,0
0.83136334,0.144986825,1
-0.586212464,0.500126356,0
0.976555105,-0.083219493,1
0.417474498,0.227593515,1
0.927831228,0.675154867,0
0.899234839,-0.675960779,0
0.614634026,0.098634436,1
-0.026648944,-0.379802539,1
1.144684159,0.252926573,0
-1.063013348,0.316012795,0
0.556459239,0.646602175,0
0.865422976,0.512996445,0
0.630644851,-0.243189588,1
-0.095227028,0.138883205,1
1.047196999,0.236473865,0
0.228382963,-0.418148381,0
-0.73666629,-0.142885539,1
0.200156878,0.530108128,0
-1.387588737,0.654620936,0
0.174049267,0.319057984,1
-0.294625278,-0.383294872,1
0.743392315,0.876890911,0
0.089633165,-0.183354363,1
0.566986128,-0.188851324,1
0.723565455,0.522866051,0
0.974212538,0.543211673,0
0.108634602,-0.410432806,1
-1.359066552,0.549537327,0
1.049344639,0.614839363,0
-0.058764878,-0.683860904,0
-0.033572412,-0.213583616,1
-0.718476622,0.5748865,0
-0.818407962,0.58647082,0
-0.544574103,-1.087108834,0
-0.835260335,-0.095890456,1
-0.010253368,-0.944154792,0
-0.714566641,-0.646882664,0
-0.669430878,0.116034836,1
-0.585417804,0.076307557,1
0.061897538,-1.081365099,0
-0.28920269,-0.410863572,1
0.157519618,0.074021461,1
0.30900641,-0.729362889,1
-0.640798962,-0.529453524,0
-0.361048417,-0.001737581,1
-0.295904661,1.042832047,0
0.746183488,-0.893801476,0
-0.483799403,-0.720807754,0
0.660387617,-0.095209873,1
-0.588695978,0.016531192,1
-0.442690795,-0.231297796,1
0.186643156,0.318023631,1
-1.063892531,0.572551189,0
0.864243387,-0.181266272,0
-0.787226915,-0.478911296,0
-0.220002483,0.411652595,0
-0.756491712,-0.401761464,0
-0.605590311,-0.082256579,1
0.163493475,-0.691148795,1
-0.222786416,0.804260286,0
0.902509273,-0.550152848,0
-0.822568509,-0.551249974,0
-0.51695157,-0.583039085,0
0.49301775,-1.158645845,0
1.336964028,-0.135228111,0
-0.397772551,0.244880729,0
0.354190823,-0.214928063,1
-0.568596792,0.162883371,1
0.334268393,0.184326944,1
-0.975925097,0.340528402,0
0.275835929,0.064148651,1
0.01230533,0.346689409,1
1.010331823,0.09246769,1
-0.269449589,-0.124326753,1
-0.383123208,-0.087975878,1
0.981410011,-0.463105365,0
-0.42289714,0.274901039,1
0.581578612,-0.571480244,0
-0.446093376,-0.230706691,1
0.549533948,0.376990985,1
0.891333664,0.977939197,0
0.257459392,-0.827672037,0
-0.737713425,-0.44613038,0
-0.546880035,0.11711076,1
0.893545636,0.0529118,0
-0.106617017,-0.249314442,1
0.235535167,0.487623545,1
0.121134226,0.800937647,0
-0.942711804,0.411371629,0
-0.630718151,0.51774712,0
0.321440757,-0.48210484,1
0.82979123,0.474379194,0
-0.341410281,-0.055971723,1
-0.581869522,0.28852699,1
-0.239491096,0.525343459,1
-0.485297112,-0.629598636,0
-0.539667799,-0.56242662,0
-0.412769382,-0.966051813,0
-0.463498758,-0.734200969,1
-0.200124568,-0.933292863,0
0.057666518,-0.608502767,1
1.1508584,0.065380722,0
-0.353732821,-0.329215511,1
-0.298842095,0.482037525,0
-0.513036274,1.122454605,0
0.493831735,1.107324812,0
0.055473675,0.475965156,1
-0.537728522,-0.628665321,0
0.401865282,-0.264863239,1
0.309653592,0.484207823,1
0.500969645,-0.327629833,1
0.25087978,-1.189204624,0
0.249441598,0.118630402,1
-0.200508153,-0.484886531,1
-0.789006395,-0.713388868,0
-0.878924459,-0.277360852,1
-1.060177016,-0.881285967,0
0.271846152,-0.165568221,1
0.139562204,0.385629327,1
-1.06029408,-0.081535366,0
-0.359534724,0.289539822,1
-0.919662583,0.674965241,0
-0.642498645,-0.299308526,0
1.129567159,0.000645126,0
0.327397227,-0.291077129,1
-0.733455028,0.570559358,0
-0.3261311,-0.46703585,1
-1.387656275,0.019426992,0
-0.041351136,-1.111065194,0
0.317855921,-0.965136286,0
1.266322372,-0.17224917,0
0.365017334,-0.051354473,1
0.447777096,0.726645694,1
-0.231315364,-0.118749126,1
-0.277236437,-0.146499803,1
-0.944020828,0.018758705,1
0.617127494,-0.003776724,1
-0.964915785,0.277718224,0
0.376453016,0.64990303,1
0.249011726,-0.481782808,0
-0.278972746,-0.241974107,1
0.762767969,-0.706626292,0
-0.866770247,-0.134744389,0
-0.217745102,-0.563458326,1
-0.04264399,0.528868644,1
-0.079887481,-0.533501345,1
-0.442447303,-0.429608576,1
-0.115050014,0.368815613,1
-0.347240644,0.389684491,1
-0.094071291,0.574247009,1
-0.480975632,-0.42844305,1
-0.448422366,0.545628088,1
-0.892297148,0.331004914,0
-0.163307962,-0.791648568,0
0.049475232,0.50609449,1
0.158739003,-0.561548038,1
0.597177272,-0.261212701,1
0.360894756,-0.250599882,1
-0.086834977,-0.223702211,1
0.929415023,-0.714342963,0
0.14513435,0.990413171,1
-0.53514185,-1.172349427,0
-0.928097094,-0.273554456,0
0.219077228,-0.782549753,0
0.765582483,0.236572139,1
0.872793635,-0.21198001,0
-1.267349089,0.105478663,0
-1.113040257,0.119143104,0
-0.295648267,0.263822559,1
0.61278324,-0.412960241,0
-0.436322495,-0.293419896,1
-0.315283692,-0.254811793,1
-0.990082618,0.155850366,0
0.34898589,0.557816019,1
-0.199996318,0.010233293,1
-0.817522568,0.564710421,0
-0.275726008,0.075390169,1
-0.282079117,0.380699142,1
-1.072756437,-0.389776174,0
0.241766973,-0.593067781,1
0.48735378,0.862106535,0
0.259589099,-0.310952633,1
-0.171170344,1.125804938,0
0.651127977,0.437378375,1
-0.692245932,0.721324323,0
0.930202472,-0.31868804,0
-0.235926245,-0.968408017,0
-0.534166993,-0.061910814,1
-0.419308273,-0.801521948,0
0.717780544,0.217263083,0
0.791509033,0.905867297,0
0.866170441,0.522114617,0
-0.275398768,-0.709447237,0
-1.049190297,-0.422689601,0
-0.014683627,-0.421172029,1
-0.678683738,0.645337446,1
0.9732621,-0.757405332,0
-0.751566984,0.439560096,0
0.302809717,1.191704532,0
0.860062193,-0.073269491,0
0.552860695,-0.080123455,1
-0.595441286,-0.108588239,1
-0.605853484,-1.084965615,0
0.747136625,0.671660217,0
0.343308148,0.102915806,1
-0.120899559,-0.319647936,1
0.215739108,-0.381029834,0
0.103675978,0.391003975,1
0.465744409,-0.187147446,1
-0.372994376,-0.396121972,1
0.864956375,0.287806439,0
0.462000723,-0.19314214,1
-0.154804353,-0.361457801,1
-1.106371151,0.651070467,0
0.912463635,-0.766340022,0
0.072144062,-0.832192787,1
0.65719677,-0.809738572,0
-0.426706031,-1.150820501,0
-0.965866702,0.951451766,0
0.489394673,0.583508795,1
0.82539361,-0.601310534,0
-0.02698106,1.008810183,0
0.08527742,0.907138081,0
0.930336156,0.588167575,0
0.659681226,0.225504938,1
-0.455280312,0.245700569,1
0.492877568,-0.840551699,0
0.12635637,-0.543440425,1
0.820575897,0.803750611,0
0.128760884,-0.166758428,1
0.95069866,-0.516140012,0
0.513541182,0.228769015,1
0.39239974,0.669766953,1
-0.174753839,-0.842617911,0
0.276668485,-0.241080409,1
-0.967262903,-0.021230642,0
0.3496957,0.907861955,0
-0.622140111,-0.033673323,0
-0.523447075,-0.160134522,0
0.34108095,-0.688966901,1
1.094093836,0.274760232,0
-0.279008507,0.455125122,1
0.036708289,-0.161094502,1
-0.135630078,1.618099276,0
0.119388237,0.32360449,1
0.856271234,0.062250728,0
-0.615081299,-0.78662991,0
0.762077353,0.789378426,0
-0.220587086,0.101310292,1
0.352546008,-0.044107995,1
-0.190762563,0.265714585,1
0.574694707,-0.73892816,0
0.686712375,0.024298371,1
0.219463114,-0.410206253,1
-0.271332808,-0.763751557,1
-0.423284246,-0.048794289,1
0.840825969,-0.220131657,0
0.375443804,-0.604628686,0
0.909562224,-0.561210354,0
0.259017828,-0.012522328,1
0.094612468,-0.469553319,1
0.321068565,-0.015336047,1
0.799445766,-0.477676097,1
0.83170534,0.004623823,1
0.17189286,0.343092555,1
-0.579298566,-0.031350917,1
0.78742132,0.537312242,1
0.051562619,-1.053516135,0
-0.531230659,-0.84619026,0
0.086968981,0.750736674,0
1.065539668,-0.855508835,0
-0.429688667,-0.533000634,1
0.180343117,-0.974996369,0
-0.10447835,0.237135725,1
0.768172111,-0.208973301,1
-0.775543541,0.050977825,0
0.377941334,1.16569151,0
-0.250410186,-0.204563155,1
1.31648491,0.486688434,0
-0.020399029,-0.588267811,1
0.479538078,-0.314093913,1
0.208045505,0.835642828,0
0.118959594,-0.292544313,1
-0.521968517,0.413802047,0
0.116886393,-0.804141236,0
0.232274567,0.812850086,0
0.260436408,0.17883296,1
-0.117649493,-0.458572833,1
-0.566147806,0.026678255,1
-0.80074384,0.851029844,0
-0.147891272,0.149349712,1
0.378905456,-0.274529266,1
0.297595733,0.998735563,0
-0.444891276,0.398079638,1
0.592972671,0.200528793,1
1.07571484,-0.026200079,0
0.576910233,0.509636378,0
0.037090293,0.276688299,1
-0.437410807,0.721902804,0
-0.52982556,-0.250056747,1
0.479243789,0.116126545,1
-0.334144608,-0.885299174,0
-0.262730044,0.613113739,1
0.426016174,0.089780375,1
-0.778608283,-0.491231529,0
0.303170623,0.200935778,1
0.672469445,0.164794601,1
0.093648305,0.061946843,1
1.197277478,0.274202734,0
0.151400782,0.97032746,0
-0.715129617,0.210936675,1
0.562852431,1.090603942,0
0.852585004,-0.440315303,1
-0.658954218,-0.908796342,0
-0.389599696,-0.59776441,1
0.362566594,-0.934262743,0
0.533358871,0.313975218,1
-0.066686018,-0.747556962,0
-0.422521821,-0.817831931,0
-0.130604586,0.897201952,0
